# gt	L=5	L=7	L=9	L=11	L=21	L=31	L=41	L=51	L=61	L=71	L=81	L=91	L=101	L=201	L=301	L=401	L=501	L=601	L=701	L=801	L=901
1.723700e+03	4.014270e-01	5.426072e-01	2.399590e-01	3.885121e-01	1.367349e-01	2.322857e-01	2.061623e-01	5.257705e-02	4.141326e-02	1.348945e-01	9.389802e-02	1.128946e-01	5.012547e-02	2.443604e-02	3.842202e-02	1.065282e-02	3.991303e-03	2.155399e-02	1.946985e-02	1.731341e-02	3.385567e-03
1.724250e+03	1.608991e-01	5.499170e-01	1.229029e-01	5.022037e-01	3.637226e-02	2.037366e-01	2.831375e-02	8.035339e-02	5.990573e-02	8.101177e-02	9.674251e-02	6.781025e-02	3.470333e-02	3.110847e-02	3.357636e-02	1.686906e-02	2.739803e-03	9.413145e-03	1.171313e-02	3.090002e-02	8.089086e-03
1.724800e+03	7.418892e-01	2.737351e-01	3.981840e-01	3.867988e-01	1.070264e-01	1.666451e-01	1.305972e-01	3.195658e-02	1.536385e-01	7.082551e-02	8.298561e-02	9.504580e-02	3.596947e-02	6.922057e-02	4.347171e-03	3.532990e-02	2.970402e-02	2.417160e-02	1.600999e-02	4.840361e-02	1.305231e-02
1.725350e+03	2.871129e-01	1.436702e-01	2.449608e-01	2.463299e-01	1.953847e-01	2.452995e-01	2.079496e-01	4.458262e-02	4.567688e-02	6.556338e-02	1.100002e-01	6.891124e-02	4.075238e-02	3.049857e-02	9.899540e-03	1.522811e-02	1.792081e-02	9.855674e-03	4.043198e-03	1.963462e-02	5.052634e-04
1.725900e+03	1.906642e-01	7.358626e-01	2.965957e-01	6.308935e-01	2.343842e-01	2.136232e-01	1.142953e-01	5.189681e-02	9.765427e-02	1.516652e-01	1.056691e-01	7.659421e-02	3.574462e-02	4.210979e-02	2.929090e-02	8.535644e-03	1.590416e-02	1.427691e-02	8.668035e-03	9.035349e-03	1.860540e-02
1.726450e+03	3.410568e-01	3.738497e-01	2.004820e-01	4.006112e-01	2.263687e-02	1.061291e-01	1.217018e-01	5.273756e-02	9.124040e-02	8.246127e-02	4.340219e-02	7.815555e-02	4.493547e-02	5.355759e-02	1.049335e-02	3.015010e-02	2.492875e-02	1.399388e-02	1.809979e-02	4.265820e-02	2.321680e-02
1.727000e+03	3.391218e-01	2.259366e-01	3.510950e-01	2.064948e-01	5.992719e-02	2.115983e-01	2.109980e-01	4.103422e-02	6.404797e-02	5.282350e-02	1.104332e-01	5.742103e-02	6.805577e-03	7.351520e-02	2.649258e-02	3.435856e-02	3.901038e-02	2.574709e-02	3.535275e-02	5.381067e-02	6.371195e-03
1.727550e+03	2.453500e-01	3.221773e-01	3.428834e-01	4.720172e-01	3.778213e-01	2.628179e-01	8.877832e-02	2.595597e-02	5.227350e-02	1.379063e-01	1.419626e-01	8.831901e-02	3.976949e-02	5.065881e-02	7.371416e-03	1.186808e-02	1.626348e-02	1.598676e-02	1.273289e-03	1.472505e-02	3.013912e-02
1.728100e+03	3.141964e-01	5.598401e-01	1.815721e-01	5.738697e-01	2.285751e-01	1.541188e-01	1.265279e-01	7.589157e-02	9.132116e-02	1.433556e-01	4.196444e-02	6.503934e-02	5.973150e-03	6.250218e-02	2.624260e-02	4.093506e-02	3.246394e-02	4.710667e-03	1.589619e-02	2.271908e-02	2.832652e-02
1.728650e+03	2.527826e-01	2.323628e-01	3.676328e-01	1.426632e-01	8.208284e-02	1.411797e-01	1.684197e-01	5.214723e-02	2.658512e-02	1.073109e-01	1.029106e-01	3.629161e-02	3.572433e-02	6.902838e-02	2.761448e-02	2.925446e-02	2.245911e-02	3.828482e-02	3.542513e-02	3.513681e-02	1.937373e-02
1.729200e+03	1.634007e-01	3.419081e-01	2.669955e-01	4.973618e-01	1.375947e-01	1.470177e-01	9.041889e-02	2.134191e-02	6.940264e-02	6.540053e-02	9.073671e-02	4.104271e-02	5.605157e-02	6.504085e-02	3.134256e-02	1.697810e-02	9.978789e-03	2.715103e-02	2.942368e-02	2.143031e-02	4.660352e-02
1.729750e+03	3.879055e-01	2.693342e-01	1.711911e-01	4.297123e-01	3.526053e-01	2.809981e-01	8.442574e-02	3.197047e-02	1.049516e-01	1.333665e-01	1.015562e-01	8.956753e-02	7.717319e-02	8.124127e-02	1.505844e-02	3.559306e-02	2.683182e-02	2.055740e-02	1.406178e-02	2.090797e-02	6.209075e-02
1.730300e+03	1.926406e-01	2.348778e-01	7.439462e-02	2.967947e-01	7.240838e-02	1.093361e-01	2.462972e-01	8.537661e-02	6.931255e-02	8.099385e-02	8.722449e-02	2.371110e-02	5.304260e-02	4.187506e-02	2.353593e-02	4.719385e-02	1.638196e-02	1.187454e-02	2.718085e-02	2.349388e-02	1.234521e-02
1.730850e+03	1.187383e-01	5.421974e-01	2.504085e-01	2.574082e-01	1.209797e-01	1.353904e-01	9.609211e-02	2.331997e-02	5.516806e-02	1.161653e-01	8.650171e-02	5.869517e-02	7.743661e-02	1.095665e-01	4.608916e-02	2.412419e-02	2.709988e-02	4.846028e-02	3.358384e-02	2.495887e-02	1.273673e-02
1.731400e+03	3.544382e-01	2.749330e-01	4.538872e-02	4.881552e-01	1.361541e-01	1.229572e-01	1.143673e-01	3.291285e-02	7.355794e-02	5.489576e-02	7.390357e-02	5.893869e-02	7.853786e-02	7.556404e-02	2.749367e-02	6.231008e-02	2.860579e-02	1.719397e-02	1.064883e-02	2.074251e-02	6.941308e-02
1.731950e+03	1.779276e-01	2.149426e-01	9.623523e-02	3.269598e-01	2.218405e-01	2.486853e-01	1.480540e-01	4.149149e-02	9.215262e-02	2.967455e-02	1.129125e-01	8.275565e-03	6.400484e-02	7.214727e-02	2.889323e-02	3.970824e-02	2.722687e-02	1.552745e-02	2.421517e-02	2.426923e-02	6.367891e-02
1.732500e+03	1.457693e-01	3.140730e-01	1.842762e-01	2.259218e-01	9.669245e-02	4.944051e-02	1.345485e-01	4.390087e-02	9.047362e-02	6.352728e-02	9.489024e-02	3.640322e-02	8.969038e-02	4.921489e-02	3.295209e-02	2.028607e-02	1.878747e-02	2.214524e-02	2.430226e-02	1.150693e-02	2.844491e-02
1.733050e+03	2.323369e-01	4.854149e-01	6.173154e-02	2.681933e-01	7.493035e-02	1.278137e-01	4.493159e-02	3.178488e-02	5.500638e-02	6.219254e-02	3.177126e-02	8.989906e-02	9.567346e-02	1.316489e-01	4.543346e-02	2.060298e-02	4.636464e-02	2.959079e-02	2.528197e-02	3.488261e-02	3.782483e-02
1.733600e+03	3.651530e-01	5.470581e-02	2.365016e-01	2.570571e-01	1.830706e-01	1.130076e-01	1.701956e-01	4.049630e-02	7.606273e-02	2.508483e-02	1.535791e-01	4.998602e-02	3.964230e-02	7.244497e-02	1.822576e-02	5.076587e-02	2.448053e-02	2.700985e-02	2.093289e-02	2.688379e-02	5.642895e-02
1.734150e+03	7.612111e-02	3.814463e-01	1.312192e-01	3.860354e-01	1.879154e-01	9.672157e-02	8.755388e-02	1.905929e-02	6.625041e-02	7.676321e-02	9.127345e-02	9.682177e-02	1.752169e-02	5.213481e-02	5.850452e-02	1.071885e-02	6.019584e-03	2.107396e-02	2.291400e-02	1.108232e-02	3.371990e-02
1.734700e+03	1.329978e-01	2.913417e-01	1.499629e-01	1.302607e-01	9.693905e-02	4.267934e-02	5.368457e-02	5.057375e-02	7.605371e-02	8.877461e-02	3.816617e-02	5.069232e-02	7.580806e-02	7.678335e-02	4.677750e-02	2.762195e-02	3.343139e-02	1.634213e-02	1.657459e-02	2.844352e-02	4.726441e-02
1.735250e+03	4.749407e-01	9.089974e-02	2.395649e-01	2.718919e-01	5.392440e-02	8.272650e-02	1.305883e-01	3.925405e-02	1.060290e-01	1.822274e-02	9.127529e-02	4.276926e-02	4.177051e-02	9.347786e-02	1.193212e-02	1.646304e-02	2.900481e-02	1.531055e-02	2.655131e-02	3.939857e-02	4.399244e-02
1.735800e+03	3.359922e-01	1.771882e-01	2.786156e-01	2.200571e-01	2.283347e-01	5.546242e-02	7.997600e-02	1.325871e-02	8.422014e-02	6.169940e-02	1.201181e-01	6.744701e-02	3.644551e-02	8.269701e-02	2.098541e-02	7.684193e-04	1.599693e-02	4.376101e-02	1.977318e-02	7.448465e-03	2.369792e-02
1.736350e+03	2.783113e-02	2.984485e-01	9.928214e-02	2.986015e-01	1.539964e-01	6.080919e-02	9.355730e-03	6.141446e-02	8.378722e-02	8.951216e-02	3.936555e-02	1.150533e-01	7.269566e-02	5.844667e-02	7.328346e-02	6.478490e-02	2.392587e-02	1.253826e-02	1.356651e-02	2.036429e-02	4.674643e-03
1.736900e+03	2.264034e-01	1.948361e-01	5.539800e-02	5.457245e-02	6.623627e-02	1.362766e-01	1.224443e-01	1.000512e-01	2.246337e-01	1.991839e-02	9.690409e-02	1.541411e-02	3.435512e-02	7.026539e-02	4.801994e-02	4.296170e-02	1.879962e-02	2.046169e-02	3.033395e-02	3.391422e-02	4.677964e-02
1.737450e+03	4.470942e-01	2.131139e-01	3.108030e-01	2.412989e-01	1.896658e-01	1.236161e-01	9.546803e-02	4.013860e-02	1.526531e-01	5.916872e-02	9.422682e-02	2.515383e-02	4.400568e-02	5.359426e-02	3.319692e-02	7.821716e-03	1.427624e-02	2.541539e-02	2.845794e-02	3.094584e-02	3.483623e-02
1.738000e+03	3.805495e-02	2.890519e-01	1.881226e-01	1.990829e-01	1.484528e-01	7.614450e-02	3.197501e-02	8.534955e-02	1.629323e-02	2.048940e-02	2.223814e-02	7.229914e-02	5.782460e-02	9.451947e-02	2.955895e-02	3.600657e-02	3.040047e-02	2.924759e-02	3.213675e-03	1.688812e-02	7.607044e-03
1.738550e+03	2.737434e-01	1.437454e-01	5.791836e-02	7.549358e-02	3.871934e-02	5.926728e-02	2.028453e-02	8.625173e-02	9.474169e-02	5.852452e-02	1.260199e-01	4.931901e-02	5.140700e-02	4.494464e-02	5.306688e-02	7.966205e-02	1.167138e-02	7.170665e-03	1.530900e-02	2.856228e-02	1.845183e-02
1.739100e+03	3.343491e-01	1.852465e-01	1.155141e-01	1.183872e-01	1.940876e-01	1.785289e-01	1.273522e-01	1.032459e-01	2.225970e-01	7.883587e-02	8.941367e-02	6.042530e-02	2.847032e-02	5.526357e-02	3.666267e-02	4.172473e-02	7.991435e-03	2.644983e-02	3.487363e-02	2.616304e-02	3.553479e-02
1.739650e+03	9.349065e-02	2.086898e-01	2.788670e-01	1.956377e-02	2.283457e-01	1.160005e-01	5.177003e-02	1.022016e-01	4.700368e-02	6.681775e-02	2.836629e-02	4.364980e-02	5.905241e-02	7.005217e-02	4.734232e-02	2.311376e-02	2.991142e-02	1.342257e-02	2.129531e-02	1.866582e-02	2.369485e-02
1.740200e+03	4.990601e-01	2.706730e-01	7.105593e-02	1.923434e-01	2.641170e-02	1.338815e-01	3.143979e-02	1.551747e-01	9.264348e-02	7.418100e-02	1.023380e-01	6.079602e-02	2.160869e-02	6.783391e-02	2.049421e-02	3.309500e-02	2.292602e-02	2.526998e-03	2.100131e-02	2.828247e-02	2.692787e-02
1.740750e+03	3.420749e-01	1.204570e-01	1.464440e-01	9.913522e-02	7.927785e-02	6.656427e-02	1.068408e-01	6.007138e-02	8.185284e-02	6.140725e-02	1.211193e-01	6.350943e-02	3.520710e-02	3.159502e-02	1.925387e-02	4.472995e-02	1.281292e-02	1.363942e-02	1.354070e-02	1.884314e-02	1.859815e-02
1.741300e+03	1.905154e-01	2.609823e-01	1.910179e-01	3.243058e-02	1.653418e-01	1.444497e-01	1.430858e-01	3.131499e-02	1.354423e-01	9.727002e-02	4.334438e-02	6.806654e-02	7.010535e-02	4.301736e-02	2.125668e-02	1.982155e-02	1.517978e-02	7.925339e-03	1.923544e-02	1.370744e-02	1.802198e-02
1.741850e+03	3.864329e-01	9.070608e-02	1.604188e-01	2.689400e-01	9.111601e-02	1.315660e-01	7.030270e-02	1.057835e-01	9.153068e-02	5.948995e-02	5.758015e-02	3.653664e-02	2.877987e-02	6.072809e-02	2.803409e-02	6.597639e-03	1.226526e-02	1.015538e-02	1.072032e-02	1.180551e-02	1.648086e-02
1.742400e+03	6.935853e-01	2.084477e-01	1.033831e-01	1.571933e-01	7.218345e-02	2.461866e-01	4.953641e-02	1.124522e-01	6.901302e-02	9.383184e-02	1.000924e-01	6.225824e-02	7.820193e-02	2.721924e-02	8.201284e-03	2.054980e-02	6.614860e-03	1.040613e-02	1.203789e-02	1.604907e-02	2.194819e-02
1.742950e+03	2.191216e-01	2.946995e-01	2.454859e-01	7.517844e-02	8.367499e-02	1.294793e-01	1.012516e-01	4.760182e-02	1.268473e-01	3.063503e-02	3.455353e-02	8.758855e-02	5.053913e-02	3.066711e-02	4.963345e-03	6.118285e-03	1.029801e-02	1.046252e-02	8.410411e-03	6.034777e-03	2.767507e-03
1.743500e+03	1.937683e-01	2.897732e-01	1.335782e-01	1.275190e-01	4.140930e-02	1.213640e-01	7.768693e-02	4.421275e-02	1.268160e-01	6.087513e-02	7.876828e-02	3.663745e-02	5.816914e-02	2.354778e-02	7.995582e-03	1.243347e-02	7.218556e-03	2.293109e-02	5.732816e-03	1.158357e-02	4.781920e-03
1.744050e+03	5.395764e-01	1.738510e-01	1.506419e-01	3.284134e-01	1.137427e-01	2.921509e-01	8.633752e-02	6.500145e-02	9.365353e-02	3.354045e-02	4.027529e-02	5.122483e-02	6.237982e-02	2.375918e-02	5.052032e-03	3.370033e-02	7.464036e-03	1.956601e-02	1.566319e-04	1.306217e-02	1.073611e-02
1.744600e+03	5.014334e-01	1.685760e-01	1.045199e-01	7.370561e-02	1.578575e-01	2.092272e-01	4.252779e-02	3.641318e-02	8.622860e-02	1.496325e-02	5.754021e-02	5.278825e-02	9.878823e-02	3.108965e-02	1.458855e-02	2.156327e-02	5.096397e-03	2.015370e-02	2.475989e-02	1.266750e-02	8.406490e-03
1.745150e+03	3.417053e-01	4.702430e-01	2.416114e-01	1.205759e-01	6.507886e-02	1.942726e-01	2.577280e-02	1.275113e-01	1.690517e-01	8.785114e-02	1.120232e-01	5.635663e-02	2.144909e-02	2.171842e-02	1.707616e-02	2.705083e-03	1.608300e-02	1.670573e-02	3.236113e-02	2.902739e-02	2.150571e-02
1.745700e+03	1.808228e-01	2.187554e-01	1.766627e-01	1.978812e-01	5.548058e-02	1.867921e-01	8.647573e-02	4.131840e-02	7.786990e-02	4.603115e-02	8.328201e-02	5.660614e-02	3.305394e-02	9.567463e-03	7.545343e-03	2.548533e-02	2.528429e-02	1.735033e-02	1.541486e-02	2.743489e-02	1.647556e-02
1.746250e+03	5.959994e-01	3.110415e-01	2.049478e-01	1.508581e-01	1.937930e-01	2.862169e-01	3.536627e-02	4.794591e-02	8.816688e-02	8.968847e-03	5.267946e-02	4.845625e-02	7.193054e-02	2.268167e-02	1.579099e-02	4.315550e-02	2.739528e-03	1.649082e-02	1.677592e-02	3.020456e-02	2.293192e-02
1.746800e+03	3.796392e-01	1.606707e-01	1.565867e-01	2.508219e-01	2.040933e-01	2.165682e-01	5.716217e-02	1.010046e-01	1.546560e-01	7.221931e-02	7.164167e-02	3.830293e-02	4.385190e-02	3.530431e-02	2.808237e-02	8.423368e-03	1.546660e-02	3.148269e-02	4.472229e-02	2.856808e-02	3.064200e-02
1.747350e+03	3.505400e-01	6.174438e-01	3.002205e-01	2.227275e-01	1.636764e-01	3.187066e-01	9.521439e-02	9.671475e-02	9.030419e-02	1.041869e-01	1.239126e-01	2.610249e-02	5.477790e-02	2.097499e-02	1.439248e-02	1.274064e-02	2.764670e-02	7.325036e-03	2.874249e-02	2.640313e-02	2.722731e-02
1.747900e+03	1.918665e-01	3.318629e-01	2.477480e-01	1.585762e-01	8.515081e-02	1.237456e-01	7.436288e-02	5.670353e-02	1.162924e-01	2.785590e-02	4.266026e-02	7.643444e-02	5.630530e-02	2.060175e-02	2.424407e-02	2.531812e-02	1.678322e-02	1.062614e-02	3.033468e-02	4.648251e-02	4.582008e-02
1.748450e+03	6.240099e-01	2.470043e-01	1.569583e-01	2.660011e-01	1.009924e-01	2.626561e-01	7.889786e-02	7.607876e-02	1.495210e-01	2.471039e-02	1.117082e-01	2.814924e-02	9.343437e-02	4.664116e-02	2.024162e-02	2.191655e-02	1.723892e-02	2.230799e-02	2.329430e-02	3.974570e-02	4.484438e-02
1.749000e+03	3.036700e-01	4.151432e-01	3.790033e-01	3.839256e-01	1.304578e-01	4.393629e-01	1.304984e-01	7.139826e-02	1.031694e-01	8.288813e-02	5.790801e-02	1.127319e-02	3.638484e-02	1.840083e-02	2.792834e-02	1.380252e-02	2.445720e-02	9.549530e-03	3.223302e-02	1.560186e-02	1.739877e-02
1.749550e+03	2.226362e-01	6.892328e-01	3.192424e-01	2.420582e-01	1.248476e-01	2.815681e-01	3.982350e-02	6.363422e-02	8.907954e-02	1.988046e-02	5.303811e-02	9.183457e-02	6.465690e-02	2.670336e-02	1.144089e-02	2.693124e-02	2.169419e-02	3.292105e-02	1.010438e-02	1.271952e-02	1.573240e-02
1.750100e+03	3.973962e-01	2.914755e-01	1.015671e-01	3.562152e-02	8.060766e-02	2.179384e-01	7.370293e-02	1.564408e-01	1.245888e-01	4.591005e-02	4.098324e-02	7.587032e-02	9.838827e-02	4.267677e-02	2.252189e-02	1.745723e-02	1.572134e-02	2.338578e-02	2.670367e-02	4.461905e-02	6.102692e-02
1.750650e+03	3.407687e-01	2.280414e-01	1.008106e-01	5.551032e-01	1.165243e-01	3.579697e-01	1.037872e-01	3.130629e-02	1.443063e-01	1.818876e-02	8.316355e-02	2.466182e-02	1.185031e-01	3.334511e-02	2.529822e-02	1.651757e-02	2.398176e-02	1.021186e-02	1.722373e-02	1.794522e-02	4.522484e-02
1.751200e+03	3.093568e-01	5.557524e-01	3.109249e-01	3.764587e-01	8.544422e-02	3.863232e-01	6.302551e-02	4.435583e-02	8.695722e-02	6.276966e-02	3.867842e-02	4.395111e-02	2.714437e-02	3.812823e-02	3.704643e-02	2.204149e-02	1.037963e-02	2.615205e-02	2.597335e-02	1.755846e-02	2.435555e-02
1.751750e+03	3.930811e-01	4.369348e-01	8.645111e-02	1.508969e-01	5.634424e-02	7.370728e-02	6.682605e-02	1.757492e-01	1.102816e-01	7.625063e-02	3.388581e-02	1.097935e-01	2.354325e-02	8.342897e-03	3.158877e-02	3.537186e-02	2.992136e-02	5.513751e-02	3.341571e-02	2.799032e-02	4.223812e-02
1.752300e+03	4.492479e-01	2.464977e-01	9.445181e-02	1.532342e-01	9.257145e-02	3.453256e-01	1.604545e-01	1.772920e-01	5.466445e-02	6.176112e-02	3.904790e-02	6.464983e-02	9.511989e-02	7.428861e-02	2.413869e-02	5.530055e-03	3.141226e-02	9.527467e-03	8.496106e-03	2.029098e-02	4.393667e-02
1.752850e+03	1.357184e-01	5.245678e-01	1.828166e-01	5.991960e-01	1.844935e-01	2.662690e-01	3.618332e-02	6.171348e-02	1.962266e-01	8.642037e-02	2.685667e-02	8.306975e-02	6.502632e-02	4.171538e-02	8.388957e-02	3.227260e-02	1.203948e-02	2.275492e-02	5.113858e-02	2.675124e-02	2.074533e-02
1.753400e+03	5.789103e-01	3.778269e-01	1.358334e-01	1.903486e-01	1.219631e-01	1.715049e-01	5.934383e-02	8.382538e-02	1.045389e-01	9.265433e-02	6.586253e-02	6.104616e-02	2.837365e-02	6.118052e-02	6.132202e-02	2.425231e-02	3.228282e-02	3.617168e-02	3.440636e-02	2.951754e-02	5.539773e-02
1.753950e+03	3.918865e-01	2.593617e-01	2.770550e-01	1.369521e-01	1.650812e-01	3.426111e-01	9.553585e-02	1.590117e-01	2.911641e-02	7.382505e-02	4.224148e-02	3.980138e-02	6.799350e-02	4.296408e-02	1.383641e-02	3.361641e-02	3.278135e-02	3.177441e-02	2.031677e-02	9.868561e-03	5.313172e-02
1.754500e+03	2.984283e-01	4.053345e-01	1.545370e-01	2.055937e-01	9.584260e-02	2.432094e-01	8.716716e-02	7.043396e-02	1.914496e-01	2.736778e-02	4.389620e-02	8.018454e-02	3.794085e-02	1.114426e-01	4.583478e-02	9.732441e-03	2.345456e-02	1.854440e-02	2.173716e-02	2.317787e-02	1.168261e-02
1.755050e+03	3.999319e-01	4.657805e-01	1.527841e-01	3.674892e-01	1.531959e-01	1.446072e-01	1.213522e-01	7.955458e-02	1.851820e-01	1.317190e-01	5.915605e-02	9.253156e-02	4.751792e-02	5.950681e-02	1.107348e-01	2.742448e-02	9.463342e-03	2.519712e-02	5.865543e-02	4.208261e-02	9.149679e-03
1.755600e+03	5.863737e-01	1.569208e-01	3.659809e-01	1.551775e-01	9.224531e-02	2.474539e-01	5.220843e-02	2.563787e-02	2.455963e-02	1.015578e-01	3.195135e-02	5.235137e-02	6.448114e-02	3.712707e-02	6.253532e-02	3.287862e-02	3.564561e-02	2.237988e-02	1.625954e-02	1.770541e-02	5.837232e-02
1.756150e+03	2.545268e-01	5.205790e-01	4.018449e-01	1.645520e-01	1.649594e-01	3.679793e-01	1.453199e-01	9.859114e-02	6.600832e-02	3.049269e-02	5.931184e-02	6.126540e-02	4.946720e-02	8.283628e-02	3.316245e-02	2.158886e-02	1.397053e-02	1.864701e-02	1.414977e-02	3.410257e-02	3.540588e-02
1.756700e+03	1.489880e-01	3.078757e-01	1.530812e-01	1.585083e-01	1.083390e-01	4.345944e-02	1.138050e-01	6.658642e-02	1.790936e-01	9.411416e-02	6.682859e-02	9.263321e-02	2.728408e-02	1.008650e-01	4.353357e-02	1.869338e-02	2.245004e-02	3.888261e-02	2.512528e-02	4.115309e-02	1.177715e-02
1.757250e+03	3.592255e-01	2.074838e-01	1.149944e-01	1.532974e-01	1.072030e-01	3.186740e-01	1.690219e-01	1.013382e-01	3.959879e-02	1.051208e-01	4.208340e-02	5.953666e-02	1.105250e-01	5.947038e-02	6.814630e-02	3.371488e-03	1.407145e-02	1.080655e-02	2.341297e-02	1.702198e-02	1.421474e-02
1.757800e+03	3.326384e-01	3.232176e-01	3.498110e-01	2.942034e-01	8.493539e-02	2.143456e-01	1.117588e-01	9.033272e-02	7.490292e-02	7.201552e-02	9.982680e-02	8.821409e-02	4.523053e-02	2.726444e-02	3.080223e-02	4.728242e-02	1.363433e-02	3.348553e-02	1.995276e-02	9.200003e-03	4.330921e-02
1.758350e+03	3.245056e-01	3.215764e-01	1.669131e-01	1.091322e-01	1.131013e-01	1.180393e-01	2.833431e-01	1.144403e-01	5.266054e-02	1.373186e-01	7.576162e-02	9.986086e-02	2.548854e-02	7.878530e-02	4.367884e-02	1.694828e-02	3.066689e-02	3.327831e-02	2.148994e-02	5.013962e-02	1.120030e-02
1.758900e+03	1.422376e-01	2.868238e-01	1.287565e-01	1.780758e-01	1.721523e-01	1.445862e-01	1.188508e-01	1.034099e-01	6.252779e-02	1.531536e-01	3.929951e-02	1.111104e-01	5.743580e-02	4.018572e-02	2.082135e-02	1.998248e-02	2.416090e-02	3.142378e-02	6.671256e-03	3.597382e-02	1.402169e-02
1.759450e+03	2.614416e-01	3.017776e-01	1.241963e-01	1.515708e-01	7.879304e-02	2.042948e-01	3.637379e-02	9.391548e-02	1.079008e-01	4.054267e-02	6.594407e-02	1.094617e-01	6.340832e-02	9.504339e-02	3.054096e-03	4.035289e-02	3.707592e-03	3.293899e-02	1.504238e-02	1.617057e-02	1.227469e-02
1.760000e+03	2.373019e-01	2.898369e-01	2.665228e-01	2.020035e-01	1.085228e-01	4.919597e-02	1.936728e-01	1.270544e-01	5.352881e-02	3.641389e-02	1.442581e-01	1.020253e-01	2.795062e-02	3.856002e-02	2.760952e-02	5.538147e-02	9.139138e-03	3.172151e-02	3.574468e-02	1.680623e-02	2.308638e-02
1.760550e+03	3.269690e-01	1.499059e-01	1.363245e-01	2.726905e-02	1.200453e-01	1.261579e-01	2.302139e-01	9.446791e-02	6.060566e-02	1.593794e-01	3.715050e-02	8.873451e-02	5.999141e-02	4.621836e-02	1.802499e-02	1.396021e-02	3.613631e-02	1.595800e-02	1.767072e-02	3.057600e-02	7.411601e-03
1.761100e+03	9.166850e-02	4.869764e-01	9.709345e-02	1.414448e-01	1.550309e-01	2.331206e-01	3.776236e-02	5.629296e-02	6.660987e-02	1.156744e-01	8.071372e-02	1.659281e-01	3.847623e-02	8.599852e-02	7.569067e-03	2.002875e-02	1.347891e-02	7.278802e-03	2.337587e-02	1.285533e-02	7.219564e-03
1.761650e+03	2.496196e-01	2.427214e-01	3.658543e-01	6.837799e-02	1.605299e-01	1.620389e-01	1.415565e-01	1.512187e-02	9.301679e-02	1.254919e-02	8.399107e-02	1.411246e-01	3.493618e-02	1.143714e-01	2.682489e-02	5.094032e-02	5.346429e-03	1.858123e-02	1.918751e-02	1.588781e-02	1.484226e-02
1.762200e+03	2.021140e-01	1.042274e-01	3.125535e-01	5.536534e-02	1.322001e-01	1.972658e-01	1.423340e-01	7.068750e-02	3.354454e-02	1.707409e-02	1.013228e-01	9.974125e-02	9.380506e-02	4.821638e-03	2.919488e-02	3.888503e-02	1.309381e-02	9.236598e-03	1.933811e-02	3.460473e-03	8.331571e-03
1.762750e+03	9.637973e-02	4.555238e-01	1.662899e-01	1.142367e-01	1.217059e-01	1.312212e-01	3.873634e-02	1.293723e-02	8.458370e-02	8.752498e-02	9.318486e-02	1.477720e-01	3.108113e-02	5.871335e-02	2.011746e-02	7.533953e-03	1.484723e-02	1.689346e-02	2.466224e-02	8.863016e-03	9.165684e-03
1.763300e+03	3.941348e-01	3.822479e-01	1.126686e-01	1.114608e-01	1.089178e-01	2.063742e-01	1.528271e-01	4.057664e-02	6.054492e-02	8.058258e-03	8.116759e-02	1.756069e-01	1.650654e-02	1.046643e-01	8.787883e-03	1.816789e-02	4.103109e-03	6.672780e-03	2.663072e-02	6.195796e-03	1.676400e-02
1.763850e+03	2.247142e-01	1.360700e-01	4.775360e-01	5.764788e-02	2.817801e-01	2.367140e-01	1.809159e-01	6.842400e-02	3.524175e-02	8.476491e-02	9.808047e-02	1.367021e-01	8.732353e-02	6.765486e-02	7.598201e-03	2.461212e-02	1.242326e-02	2.093770e-02	1.655265e-02	2.043701e-02	2.255643e-02
1.764400e+03	1.182186e-01	8.997335e-02	2.096744e-01	1.245872e-01	1.122470e-01	1.832826e-01	3.247145e-02	6.390608e-02	6.976101e-02	2.294680e-02	1.014920e-01	1.279397e-01	9.295522e-02	4.295374e-02	1.202827e-02	1.064534e-02	1.621395e-02	4.008550e-02	1.337758e-02	3.173823e-02	1.312631e-02
1.764950e+03	2.611231e-01	5.124658e-01	1.141349e-01	1.356407e-01	1.251541e-01	9.887623e-02	2.199712e-01	5.269142e-02	2.477427e-02	1.388901e-02	1.179673e-01	2.089073e-01	4.888173e-02	6.595840e-02	7.892088e-03	9.398246e-03	7.885279e-03	2.774887e-02	1.049480e-02	1.192467e-02	1.485843e-02
1.765500e+03	5.908523e-01	1.342627e-01	2.446819e-01	4.345151e-02	1.788142e-01	1.525357e-01	1.254683e-01	4.151275e-02	1.187704e-01	1.261566e-01	1.571284e-02	1.391961e-01	5.499632e-02	6.266654e-02	2.495231e-02	2.687078e-02	1.307395e-02	2.133276e-02	1.094902e-02	1.109027e-02	2.388915e-02
1.766050e+03	3.028720e-01	1.045082e-01	3.133933e-01	1.269712e-01	2.806459e-01	1.047070e-01	1.464080e-01	9.879521e-02	8.688580e-02	1.655595e-01	1.938435e-01	1.357545e-01	6.491152e-02	2.645671e-02	1.266877e-02	9.216819e-03	3.394976e-02	2.977190e-02	1.716181e-02	4.249818e-02	2.153809e-02
1.766600e+03	3.234827e-01	2.459360e-01	1.248102e-01	2.068488e-01	1.105206e-01	1.067603e-01	5.162881e-02	5.750777e-02	1.250821e-02	6.558453e-02	1.110670e-01	1.413349e-01	3.616340e-02	5.611959e-02	1.324301e-02	2.187988e-02	1.510778e-02	2.615714e-02	2.359779e-03	3.631061e-02	3.998504e-02
